id,handle,text,time,retweet_count,favorite_count,engagement,cleaned_text,cleaned_text_no_stopwords,themes,is_repeated,sentiment,sentiment_score
7.81e+17,HillaryClinton,This should go without saying: Taking nuclear war lightly is disqualifying for anyone seeking to be President of th… https://t.co/OXigxJhmqJ,2016-09-27T02:26:01,5820,13113,18933,this should go without saying taking nuclear war lightly is disqualifying for anyone seeking to be president of th,taking nuclear war lightly disqualifying seeking,Other,No,Positive,0.4
7.81e+17,HillaryClinton,"Donald Trump says he has better temperament than Hillary Clinton.

Fact check: He is Donald Trump. 

#debate",2016-09-27T02:24:39,5646,10367,16013,"donald trump says he has better temperament than hillary clinton

fact check he is donald trump 

debate",temperament check,Other,No,Positive,0.5
7.81e+17,realDonaldTrump,"100% TRUE --&gt; @realDonaldTrump is right - @HillaryClinton did call TPP ‘the gold standard’ #Debates2016 
https://t.co/W7L7a9wSCB",2016-09-27T02:22:12,7419,12728,20147,true gt realdonaldtrump is right  hillaryclinton did call tpp the gold standard debates,true gt call tpp gold standard debates,Other,No,Positive,0.2119047619047619
7.81e+17,realDonaldTrump,Hillary Clinton is the only candidate on stage who voted for the Iraq War. #Debates2016 #MAGA https://t.co/Um5WJXEEKr,2016-09-27T02:21:59,9001,20725,29726,hillary clinton is the only candidate on stage who voted for the iraq war debates maga,stage voted iraq war debates,Other,No,Neutral,0.0
7.81e+17,realDonaldTrump,".@HillaryClinton's 2008 Campaign And Supporters Trafficked In Rumors About Obama's Heritage #DebateNight 
https://t.co/6EEOAaCiNv",2016-09-27T02:19:47,5763,12471,18234,hillaryclintons  campaign and supporters trafficked in rumors about obamas heritage debatenight,hillaryclintons supporters trafficked rumors obamas heritage debatenight,Other,No,Neutral,0.0
7.81e+17,realDonaldTrump,"Hillary's policies have made America less safe, that's why 200+ general and military leaders have endorsed… https://t.co/x7sBpy0CEV",2016-09-27T02:19:20,4741,10739,15480,hillarys policies have made america less safe thats why  general and military leaders have endorsed,policies safe military leaders endorsed,Other,No,Positive,0.07083333333333336
7.81e+17,HillaryClinton,"""I hope the fact-checkers are turning up the volume. Donald Trump supported the invasion of Iraq.” https://t.co/CoyJtoyxd0",2016-09-27T02:18:09,7062,12598,19660,i hope the factcheckers are turning up the volume donald trump supported the invasion of iraq,hope factcheckers volume supported invasion iraq,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,This is... still not true! #debate https://t.co/6SKFZunCL5,2016-09-27T02:16:53,1387,2339,3726,this is still not true debate,TRUE,Other,No,Negative,-0.175
7.81e+17,HillaryClinton,What is the deal with Donald Trump and Russia? https://t.co/xUYxOdoYo3 #debatenight,2016-09-27T02:13:57,2540,4893,7433,what is the deal with donald trump and russia  debatenight,deal russia debatenight,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,Trump's top Russia advisor is being probed for meeting with the Kremlin aide in charge of US election intelligence.  https://t.co/GN5Gg4ug0L,2016-09-27T02:13:36,1213,1638,2851,trumps top russia advisor is being probed for meeting with the kremlin aide in charge of us election intelligence,top russia advisor probed meeting kremlin aide charge intelligence,Other,No,Positive,0.5
7.81e+17,realDonaldTrump,"Jesse Jackson on @realDonaldTrump - when he donated space for the Rainbow/Push Coalition. 
#DebateNight https://t.co/JTbqO0DNzy",2016-09-27T02:10:30,5055,8520,13575,"jesse jackson on realdonaldtrump  when he donated space for the rainbowpush coalition 
debatenight",jesse jackson donated space rainbowpush coalition debatenight,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,"When Donald Trump goes low, we go high. #DebateNight https://t.co/5MUlOMJqWM",2016-09-27T02:08:29,6189,16416,22605,when donald trump goes low we go high debatenight,goes low debatenight,Other,No,Positive,0.08
7.81e+17,HillaryClinton,"When a man is sued for discriminating against black tenants &amp; pushes birtherism, he's giving you an idea of what kind of president he'd be.",2016-09-27T02:06:51,13915,26574,40489,when a man is sued for discriminating against black tenants amp pushes birtherism hes giving you an idea of what kind of president hed be,sued discriminating black tenants pushes birtherism giving idea hed,Other,No,Positive,0.21666666666666667
7.81e+17,HillaryClinton,This is just one of the business practices that led to Donald Trump being sued for discrimination. #Debate… https://t.co/PoXvMnGfCy,2016-09-27T02:05:18,1523,1946,3469,this is just one of the business practices that led to donald trump being sued for discrimination debate,business practices led sued discrimination,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,"Donald Trump's answer for his five years of pushing the racist birther conspiracy theory?

""I say nothing."" #debatenight",2016-09-27T02:04:16,6274,13551,19825,"donald trumps answer for his five years of pushing the racist birther conspiracy theory

i say nothing debatenight",answer five pushing racist birther conspiracy theory debatenight,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,"""Trump just criticized me for preparing for this debate. You know what else I prepared for? Being president."" #DebateNight",2016-09-27T02:01:59,51681,102655,154336,trump just criticized me for preparing for this debate you know what else i prepared for being president debatenight,criticized preparing else prepared debatenight,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,President Obama was born in the United States. He’s American. Trump only has one reason for refusing to admit it. #debatenight,2016-09-27T02:01:05,6818,17734,24552,president obama was born in the united states hes american trump only has one reason for refusing to admit it debatenight,born united reason refusing admit debatenight,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,"Still a complete lie. #DebateNight 
https://t.co/F8aCfIqYWs",2016-09-27T01:59:34,4564,7201,11765,still a complete lie debatenight,complete lie debatenight,Other,No,Positive,0.1
7.81e+17,HillaryClinton,Donald Trump is more concerned with pandering to the gun lobby than keeping families safe. #DebateNight https://t.co/LspcUJNUc5,2016-09-27T01:56:13,7324,13832,21156,donald trump is more concerned with pandering to the gun lobby than keeping families safe debatenight,concerned pandering gun lobby keeping families safe debatenight,Families,No,Positive,0.5
7.81e+17,HillaryClinton,"The fact that Trump's answer to a question about racial injustice is just ""we need law and order"" pretty much says it all. #debatenight",2016-09-27T01:55:11,10882,21951,32833,the fact that trumps answer to a question about racial injustice is just we need law and order pretty much says it all debatenight,answer question racial injustice law pretty debatenight,Other,No,Positive,0.225
7.81e+17,HillaryClinton,We’ve got to address the systemic racism in our criminal justice system and end private prisons. #DebateNight https://t.co/8afCXJAAjI,2016-09-27T01:54:38,2587,6006,8593,weve got to address the systemic racism in our criminal justice system and end private prisons debatenight,weve address systemic racism criminal justice system private prisons debatenight,Other,No,Negative,-0.2
7.81e+17,HillaryClinton,How Hillary Clinton Took Charge In The First Presidential Debate https://t.co/4gwtCnACV0,2016-09-27T01:52:02,1259,2676,3935,how hillary clinton took charge in the first presidential debate,charge,Other,No,Positive,0.25
7.81e+17,realDonaldTrump,I will stand with police and protect ALL Americans! #Debates2016 #MAGA https://t.co/CX4oEWgEMp,2016-09-27T01:51:58,12173,33572,45745,i will stand with police and protect all americans debates maga,police protect debates,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,We are not going to bring New York’s unconstitutional stop-and-frisk program nationwide. #debatenight,2016-09-27T01:50:42,6923,17156,24079,we are not going to bring new yorks unconstitutional stopandfrisk program nationwide debatenight,bring yorks unconstitutional stopandfrisk program nationwide debatenight,Other,No,Positive,0.13636363636363635
7.81e+17,realDonaldTrump,"When @realDonaldTrump is POTUS, families are going to be safe and secure. Law and order will be RESTORED! #MAGA… https://t.co/4Qo9gV7mgc",2016-09-27T01:50:01,4550,11239,15789,when realdonaldtrump is potus families are going to be safe and secure law and order will be restored maga,families safe secure law restored,Families,No,Positive,0.45
7.81e+17,HillaryClinton,"""Maybe he didn't do a good job."" —Donald Trump

Looks like you “loved” it at the time. #DebateNight… https://t.co/LelC6Tb3nj",2016-09-27T01:44:51,4435,8347,12782,"maybe he didnt do a good job donald trump

looks like you loved it at the time debatenight",maybe didnt job loved debatenight,Other,No,Positive,0.7
7.81e+17,realDonaldTrump,WATCH: @realDonaldTrump on the stakes in this election #Debates2016 https://t.co/l7DSbPXDGh,2016-09-27T01:44:01,1936,5930,7866,watch realdonaldtrump on the stakes in this election debates,stakes debates,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,"""It's about time this country had somebody running it who has an idea about money."" —Trump #debatenight https://t.co/dpDrKCHVCd",2016-09-27T01:40:50,2469,5868,8337,its about time this country had somebody running it who has an idea about money trump debatenight,running idea money debatenight,Economy,No,Neutral,0.0
7.81e+17,HillaryClinton,"Paying zero in taxes doesn’t make you ""smart.""

It makes you a tax evader. https://t.co/g9nQkSRvTB",2016-09-27T01:39:14,20195,33668,53863,"paying zero in taxes doesnt make you smart

it makes you a tax evader",paying zero taxes smart makes tax evader,Economy,No,Positive,0.21428571428571427
7.81e+17,HillaryClinton,No wonder Donald Trump is hiding his tax returns. #debatenight https://t.co/gcvsadMwHJ,2016-09-27T01:37:26,8568,15157,23725,no wonder donald trump is hiding his tax returns debatenight,wonder hiding tax returns debatenight,Economy,No,Neutral,0.0
7.81e+17,realDonaldTrump,"This is the simple fact about @HillaryClinton: she is a typical politician - all talk, no action. #Debates2016",2016-09-27T01:36:50,13308,32127,45435,this is the simple fact about hillaryclinton she is a typical politician  all talk no action debates,simple typical politician talk action debates,Other,No,Negative,-0.07222222222222223
7.81e+17,HillaryClinton,"No legit reason @realDonaldTrump can't release returns while being audited, but if scared, release earlier returns no longer under audit.",2016-09-27T01:34:32,11973,15567,27540,no legit reason realdonaldtrump cant release returns while being audited but if scared release earlier returns no longer under audit,legit reason release returns audited scared release earlier returns audit,Other,No,Neutral,0.0
7.81e+17,realDonaldTrump,HILLARY'S BAD TAX HABIT! https://t.co/x3FBy8Hdq2,2016-09-27T01:33:59,11774,21663,33437,hillarys bad tax habit,tax habit,Economy,No,Negative,-0.6999999999999998
7.81e+17,realDonaldTrump,A Clinton economy = more taxes and more spending! #DebateNight https://t.co/oFlaAhrwe5,2016-09-27T01:32:25,7878,16568,24446,a clinton economy  more taxes and more spending debatenight,economy taxes spending debatenight,Economy,No,Positive,0.5
7.81e+17,realDonaldTrump,.@HillaryClinton has been part of the rigged DC system for 30 years? Why would we take policy advice from her? #Debates2016,2016-09-27T01:28:50,9707,22634,32341,hillaryclinton has been part of the rigged dc system for  years why would we take policy advice from her debates,rigged dc system policy advice debates,Other,No,Neutral,0.0
7.81e+17,realDonaldTrump,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for innovation and job creati… https://t.co/02NMQn3ZNQ",2016-09-27T01:28:04,7189,19174,26363,instead of driving jobs and wealth away america will become the worlds great magnet for innovation and job creati,instead driving jobs wealth worlds magnet innovation job creati,Economy,No,Positive,0.8
7.81e+17,HillaryClinton,"In the spirit of friendship, here's Donald Trump's ISIS plan for your consideration. #debate https://t.co/YCXFWZyiGA",2016-09-27T01:28:03,4128,5914,10042,in the spirit of friendship heres donald trumps isis plan for your consideration debate,spirit friendship isis consideration,Other,No,Neutral,0.0
7.81e+17,HillaryClinton,Donald Trump may live in his own reality—but we've got his own words right here. Check them out: https://t.co/NLPH8sbAGn #debatenight,2016-09-27T01:27:13,5904,8292,14196,donald trump may live in his own realitybut weve got his own words right here check them out  debatenight,realitybut weve words check debatenight,Other,No,Positive,0.4055194805194805
7.81e+17,realDonaldTrump,.@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016,2016-09-27T01:23:43,5045,13196,18241,hillaryclinton channels john kerry on trade she was for bad trade deals before she was against them tpp debates,channels john kerry trade trade deals tpp debates,Other,No,Negative,-0.6999999999999998
7.81e+17,HillaryClinton,"We can step up and confront climate change, save our planet, and invest in clean energy. 

Or, we can do nothing.… https://t.co/U29h8UaYZP",2016-09-27T01:21:24,2751,6025,8776,"we can step up and confront climate change save our planet and invest in clean energy 

or we can do nothing",step confront climate save planet invest clean energy,Other,No,Positive,0.3666666666666667
